created_at,tweet_id,full_text,user_id,user_name,user_screen_name,is_retweet,retweeted_status_id,retweeted_status_text,is_quoted,is_politics
2019-12-06 11:02:37 AM,7275308,"admonishment
adversary
cliche
.",69918,04lv170j,iAGe9Nx6FnjvD5v,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:02:37 AM,6726199,"bloated
blurt
bastards
.",60689,mDIWL0Cq,wPmp2r0Mr33WSUO,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:02:37 PM,98805910,"affliction
accuses
catastrophically
.",875110,dmUiGBD2,CucH9sM63NqT9NL,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:02:37 PM,49089211,"chaff
belligerence
capriciousness
.",664011,pLVfRrO1,hnLXncACIA3RxxJ,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:02:37 PM,38012712,"bluring
chaos
clunky
.",753912,WE26NV1b,m54rAx6k2hioTSc,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:02:37 PM,42525813,"addicted
cataclysmic
agonizingly
.",183913,KhZPO7oq,ojeWIZAEGJXYNCa,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:02:37 AM,75739414,"berate
clogged
bores
.",239614,fc6Vq1pZ,mFhqppEgv1B9Glf,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:02:37 PM,24959315,"accursed
cheap
audaciously
.",180515,6eXI73yt,FQ4wsUmDe6APied,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:02:37 PM,58467316,"betrayals
chunky
cliche
.",626816,PCOyEZce,KJ93Tl02o4hZXBu,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:02:37 AM,48975117,"anti-
alarmingly
capsize
.",275917,wGCO0j36,RzM1wLyEqWM6VZy,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:02:37 AM,18122118,"backwoods
calumniate
brazenness
.",666418,IPpNfzbO,S8HlZXhEwHktRIT,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:02:37 AM,13540019,"apprehensive
brat
bashed
.",901519,Dv5xxGZl,JVhw2wPa4urjAv4,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:02:37 PM,59732920,"break-ups
capricious
addict
.",430320,StPdTg7q,P5lSiHV0tE43FUy,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:02:37 PM,44778921,"bloodshed
arduously
blather
.",583021,9yTtoyHA,2ggk5Lh1HJWWFxi,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:02:37 AM,80187922,"bemused
bland
aggravate
.",480022,vFmfKl3c,emNHpZUZwmXQzZW,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:02:37 PM,44421523,"brimstone
coldbloody
.",968023,6B4371RR,7hPQIxhp3Zzu7CK,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:02:37 AM,34830524,"annihilation
animosity
childish
.",175924,jzVUPmB7,FjnSuUU3TkBx9dK,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:02:37 PM,66323925,"anti-semites
bias
buggy
.",534525,4Y08KW6D,1fUbGzgJQL7V54d,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:02:37 AM,52626526,"ache
backaches
chore
.",739626,0hIDCV0o,lqOZIO0nOuujou6,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:02:37 PM,46479427,"asinine
bristle
aggressiveness
.",935127,gs7iVYkZ,Xzk4tp2oPdeRBz2,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:02:37 PM,15472128,"anti-semites
bulkyness
barbarously
.",975228,CeztsnNv,deaonXWuqxR4HVG,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:02:37 PM,78408329,"blurt
anti-israeli
awkwardness
.",935629,0OEAMPeK,2Iv8Sn8BmUl9VJc,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:02:37 PM,43932030,"capricious
cocky
achey
.",621430,O0XBpawx,6XFLD8ae4YvzoSo,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:02:37 PM,92907331,"accursed
aversion
bored
.",750931,mLITlqPB,pd4Sn7LRzkzAsP7,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:02:37 PM,34747232,"betray
coerce
annoyingly
.",547732,553xuZSQ,AZ0gYWNYaiaevks,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:02:37 AM,19497333,"atrocious
cloud
acrimoniously
.",483733,vwkPmqAC,ZrGpKBT2iYwwBND,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:02:37 PM,31300534,"betrays
bull****
bungling
.",631034,3nQLlMwA,GY7aKD3PR4JLPfx,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:02:37 PM,96549935,"break-up
baseless
barbarously
.",461335,1hKp6raG,KURsGWDJBjerrrl,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:02:37 AM,76152736,"clique
beseech
blurt
.",333936,oRIGC7fc,qHFY7S2Eg57Y7tQ,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:02:37 AM,51169437,"blunder
ache
agonizingly
.",726637,LlUSt6pF,IvNt7FcGfhopCtg,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:02:37 PM,36730838,"caricature
bullyingly
brazen
.",639138,9vlc026T,VvcAkJM3yhumKas,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:02:37 AM,35754339,"bewilderingly
bleed
avariciously
.",462639,4H9oBnhH,dHsaKR5zwMKBWJO,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:02:37 AM,12257240,"arduous
bloody
beggar
.",169040,0rtHnlzK,jE8jPCF9R6gFPE1,True,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 06:02:37 AM,1202830685863432193,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,1017522494469574656,messazoic,messazoic,True,1202779467082543104,A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the displacement and deaths of millions of people in order to turn a profit.,False,True
2019-12-06 12:01:26 PM,9283340,"adaptable
brainiest
adventuresome
.",97250,ar288Q8L,5FI5mQWztIjifzD,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:26 AM,8857561,"brilliances
adoring
admirably
.",70001,SOSCNdfK,zs6n6ZdH67eapg2,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:26 PM,9645212,"beneficial
afordable
buoyant
.",79352,Gf8RkOpt,C9N1Sc2P9cMwjzY,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:01:26 AM,2247813,"captivating
astounding
best
.",46303,ZdaPW6EU,0CknzrqXaNHSmQ8,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:01:26 PM,2080524,"admiration
affectation
cleaner
.",28234,ktKrWpOn,HOlRPOBmmRjyf4o,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:26 PM,8576385,"affectionate
adulate
amazingly
.",11975,Sj25R8rI,UhZMpjcZ0AwZCAy,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:26 AM,1206066,"complementary
angelic
bravery
.",87866,03qGdGMr,yjBEyeo4Hnn3lB6,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:01:26 PM,3142547,"admiration
attractively
cherish
.",48257,TLSQFMyU,ldukcQL9vHOyHmL,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:26 PM,5371498,"bewilderment
clueless
chronic
.",85908,N0OPswYD,z4SupzNWXNhyIn9,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:26 AM,8792319,"arrogance
besmirch
arduously
.",18249,jASzkWCP,eO5XOq4v5FaWXLe,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:26 PM,95717710,"barbarically
aweful
blame
.",579210,StU1yHvh,sxYOqwDAhJGduCG,True,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 06:01:26 AM,1202830387107500034,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,183673918,Natalie Spencer,natscloset,True,1202779467082543104,A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the displacement and deaths of millions of people in order to turn a profit.,False,True
2019-12-06 12:01:21 PM,6089660,"admiration
beckons
cheerful
.",38590,ftyxFINx,SJRdR5X6R3YwhfL,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:21 AM,6207721,"classy
apotheosis
classic
.",60021,xjJfaefa,IbWd7BFVFgxKtHt,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,1924282,"concise
cleared
cheapest
.",43092,72WkPXaH,dqdUi9zjZG4sG2H,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:21 AM,2393113,"calmness
better-known
clear-cut
.",25163,Zv6M3b7Z,RhrXnSNhs47Usmi,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,9137694,"charmingly
advantageously
beneficial
.",58994,p0Wubxg8,1Tif11tD7Jx9lUt,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:01:21 PM,2405825,"best-known
alluringly
beloved
.",31565,UEoSQCTX,y6c7ptLtlesXFmy,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:21 AM,2151076,"adoring
beauteous
confident
.",43636,XZZH18Vx,CEGoUkh2NdWKx7U,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:21 AM,3853537,"appreciatively
achievable
adventuresome
.",11767,DBMTDBOn,yTaY7uMJGriOpr2,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,2872048,"bonny
appeal
affable
.",93668,2qyu2VLy,fzlotbgsYpbCnKt,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,8573899,"civility
chaste
charisma
.",27559,DqcV8ixv,Djic29tBVkDMtjF,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,48210210,"beneficiary
advocates
comfortably
.",874810,SoOXNsoR,Xw7mNBctFEAO2jE,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,33819111,"admiration
agreeableness
chivalry
.",146111,Nq4MeBIm,5wrSO07aaAXIPYv,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:01:21 PM,65495212,"brighter
classic
amiability
.",995612,cP7jACEY,kigY89USee20erB,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:01:21 AM,63322613,"advantage
adequate
bolster
.",787913,FAk20UCe,iTEOZ049hNfgiV7,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,27271914,"chivalry
civilize
adorer
.",636414,gQxEs7LB,3vZxU3FZ2WXdCPJ,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,68075015,"attraction
chaste
congratulations
.",357215,ux8H6LzO,2u8LxhecLGZCKuR,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:01:21 PM,13729516,"bright
awards
amenable
.",249216,erUz0c0m,mY5mP8E2hL0xV6a,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:01:21 PM,55968917,"available
astoundingly
cleanest
.",142217,xF7SFx13,A9E5wIE625FRdzR,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 01:01:21 PM,89353518,"booming
celebratory
avid
.",843218,fb64zueS,eAxbwCr9icTNNSS,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:21 AM,44803619,"cohesive
attraction
admirable
.",231219,jitHoJgN,b4tbA0uGH9qHwa0,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,55904620,"altruistic
appreciable
admiringly
.",614820,RCQrKbz7,NdEGY0aHoPAyb9G,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,62817321,"ambitiously
cheerful
beneficially
.",355021,2jNAMIbG,votp1NII979ie0q,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 02:01:21 PM,35943022,"afordable
adorer
afordable
.",911522,oVoD2WY7,UGpU47c2uuPSWN3,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:01:21 PM,89487223,"awesomeness
commendable
complements
.",562023,BZ8EgqiN,tFcoeuhvVfzkRNJ,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,21918324,"beggar
blurry
brash
.",638224,0LExxpaZ,TsxiRyao4Ayh5l0,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:01:21 PM,51656525,"besiege
bereft
backbiting
.",300025,qsBUmDL4,ZMZZ5NdMq8jYF8M,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,95440326,"boisterous
admonish
chaotic
.",631626,vX0NCiXe,bzT8Gcm99FJ09wj,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:01:21 PM,35861227,"bent
adulterate
braggart
.",400627,YfJzjFog,4GJg31si63nowlg,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:21 PM,76520028,"coercion
choke
anti-social
.",869828,RZkd7Ng8,SNk5mOtlBDm7SNA,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:21 PM,71418129,"boggle
allergy
breakup
.",124329,YxolIr6J,Xzdm9WCgu8BlPqb,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:01:21 PM,49981130,"bothering
bother
blasphemous
.",464830,W7C3iBLy,xUurAjmdnE9jTnf,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:21 PM,83595031,"aweful
blatant
bother
.",820731,Z6lpESqi,fUavDP3jts5W0Iz,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 09:01:21 AM,43512732,"blasphemy
bewildering
avaricious
.",300332,n7XySwA9,NJDkEaYuBwRzeTd,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,57800133,"bullyingly
asinine
affliction
.",918333,W5XGDoEk,T23uK35ZBb4TRxK,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,39342434,"chaos
beware
blow
.",233134,AMwP0uET,AN8dwxO69tcAqmZ,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:21 AM,90925235,"blindingly
chintzy
arduous
.",217735,lEHCW1kV,2YLsF8STLQc7hGr,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,78038736,"breakdown
alienation
butchery
.",390636,hYk3KeQr,zekgcnnGFxHf3Vt,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:21 PM,14286937,"blatantly
challenging
cheated
.",117137,97DHQA4v,ocHQrfjlrf0ALon,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 04:01:21 PM,19886638,"biases
affliction
catastrophic
.",553538,Tmpn1qqn,G76mE1Oyj4DPviI,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,36677639,"beggar
bulkier
babble
.",200439,RfxtVZwU,Q5sC1P1HYMVzb6D,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:21 AM,43642340,"acerbate
bothering
beset
.",789440,ByrykVfd,cRu2a3IMt21BlOQ,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,90609041,"bogus
besmirch
aspersions
.",931841,q8PN3tbU,ZiMZgia6tdy59IE,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 10:01:21 AM,98535842,"clogged
annoying
aggravate
.",595342,ykAuABht,psHAvBdU8P0o1es,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 03:01:21 PM,51977943,"amiss
belligerently
arrogantly
.",547643,iollrCOk,dJCCP0nJJXuyqyS,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 11:01:21 AM,30668444,"bias
calumniation
archaic
.",692044,DgwLbTh4,4e6ABl59PlLzXNs,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:21 AM,78889345,"blistering
belligerently
begging
.",124745,1g4Tz0zH,xC3ZO7NRh23yhI7,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 12:01:21 PM,54614046,"antagonist
bleakly
bothers
.",616746,8NMvT0RA,y1c2ADDNOiU301P,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 08:01:21 AM,97151447,"bruising
carelessness
aggrieve
.",731147,OJxkT0yT,MEz6pF8nrYEE6w3,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
2019-12-06 07:01:21 AM,19588048,"assult
blackmail
blindside
.",922548,QTRfZZZG,4m4BXaLn993Xkit,True,1202830366878392321,RT @BernieSanders: A Green New Deal is not radical or extreme. What's radical and extreme is allowing fossil fuel companies to cause the di…,True,False
